rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,stroke_type_english,clip_name
27,12.0,00:35:18,63500.0,14,13,B,3,挑球,,,2.0,7.0,502.0,379.0,2.0,13.0,502.0,640.0,出界,對手出界,A,,7.0,543.0,368.0,7.0,591.0,456.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally27_ball12_Lift.mp4
29,2.0,00:35:49,64413.0,16,13,B,2,挑球,,,2.0,8.0,667.0,326.0,1.0,4.0,844.0,615.0,,,,,8.0,663.0,322.0,8.0,639.0,501.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally29_ball2_Lift.mp4
29,9.0,00:35:55,64589.0,16,13,A,2,殺球,,,1.0,5.0,421.0,526.0,2.0,8.0,552.0,300.0,,,,,5.0,455.0,527.0,8.0,507.0,307.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally29_ball9_Smash.mp4
30,4.0,00:36:12,65106.0,17,13,B,2,殺球,,,1.0,4.0,771.0,260.0,2.0,6.0,865.0,518.0,,,,,9.0,715.0,257.0,8.0,689.0,504.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally30_ball4_Smash.mp4
30,7.0,00:36:15,65196.0,17,13,A,2,殺球,,,1.0,5.0,417.0,589.0,2.0,5.0,457.0,284.0,,,,,5.0,389.0,579.0,8.0,576.0,287.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally30_ball7_Smash.mp4
31,2.0,00:36:35,65808.0,18,13,B,2,挑球,,,2.0,7.0,649.0,340.0,1.0,8.0,729.0,592.0,,,,,8.0,715.0,334.0,8.0,654.0,494.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally31_ball2_Lift.mp4
31,3.0,00:36:36,65840.0,18,13,A,3,殺球,,,1.0,8.0,729.0,592.0,2.0,6.0,821.0,273.0,對手落地致勝,落地致勝,A,,8.0,730.0,573.0,8.0,611.0,295.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally31_ball3_Smash.mp4
33,4.0,00:37:24,67254.0,19,14,A,2,挑球,,,2.0,2.0,855.0,421.0,1.0,9.0,654.0,255.0,,,,,2.0,825.0,431.0,7.0,712.0,348.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally33_ball4_Lift.mp4
33,8.0,00:37:28,67400.0,19,14,A,2,殺球,,,1.0,9.0,776.0,598.0,2.0,6.0,820.0,281.0,,,,,8.0,687.0,581.0,8.0,612.0,304.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally33_ball8_Smash.mp4
33,16.0,00:37:36,67625.0,19,14,A,3,殺球,,,1.0,8.0,730.0,533.0,2.0,6.0,865.0,287.0,對手落地致勝,落地致勝,A,,8.0,741.0,526.0,8.0,709.0,269.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally33_ball16_Smash.mp4
34,4.0,00:37:57,68244.0,19,15,B,2,挑球,,,2.0,1.0,426.0,375.0,1.0,5.0,352.0,557.0,,,,,1.0,467.0,375.0,7.0,531.0,469.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally34_ball4_Lift.mp4
34,5.0,00:37:58,68299.0,19,15,A,3,殺球,,,1.0,5.0,352.0,557.0,2.0,7.0,665.0,399.0,掛網,對手掛網,B,,5.0,349.0,566.0,8.0,545.0,289.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally34_ball5_Smash.mp4
35,2.0,00:38:24,69063.0,20,15,A,2,挑球,,,2.0,7.0,610.0,464.0,1.0,9.0,751.0,255.0,,,,,7.0,522.0,459.0,8.0,620.0,311.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally35_ball2_Lift.mp4
35,3.0,00:38:25,69099.0,20,15,B,3,殺球,,,1.0,9.0,751.0,255.0,2.0,15.0,310.0,538.0,出界,對手出界,A,,9.0,681.0,257.0,8.0,694.0,519.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally35_ball3_Smash.mp4
36,8.0,00:38:41,69586.0,20,16,B,2,挑球,,,2.0,1.0,426.0,363.0,1.0,5.0,379.0,590.0,,,,,7.0,493.0,352.0,7.0,622.0,469.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally36_ball8_Lift.mp4
38,8.0,00:39:33,71121.0,20,18,A,2,挑球,,,2.0,2.0,845.0,417.0,1.0,8.0,691.0,273.0,,,,,7.0,796.0,426.0,7.0,708.0,343.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally38_ball8_Lift.mp4
38,9.0,00:39:35,71190.0,20,18,B,3,殺球,,,1.0,8.0,691.0,273.0,2.0,5.0,390.0,547.0,對手落地致勝,落地致勝,B,,8.0,670.0,266.0,8.0,702.0,543.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally38_ball9_Smash.mp4
39,2.0,00:40:25,72680.0,20,19,A,3,殺球,,,1.0,8.0,784.0,577.0,2.0,12.0,871.0,257.0,出界,對手出界,B,,8.0,741.0,538.0,8.0,615.0,302.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally39_ball2_Smash.mp4
40,4.0,00:40:39,73099.0,21,19,A,2,挑球,,,2.0,2.0,823.0,418.0,1.0,4.0,780.0,254.0,,,,,7.0,736.0,437.0,8.0,608.0,337.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Lift,01_set2_rally40_ball4_Lift.mp4
40,5.0,00:40:40,73141.0,21,19,B,2,殺球,,,1.0,4.0,780.0,254.0,2.0,5.0,380.0,529.0,,,,,9.0,723.0,256.0,8.0,706.0,527.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally40_ball5_Smash.mp4
40,8.0,00:40:42,73214.0,21,19,A,2,殺球,,,1.0,8.0,788.0,554.0,2.0,8.0,611.0,285.0,,,,,8.0,614.0,526.0,8.0,560.0,313.0,0,1,NG_Ka_Long_Angus_SHI_Yu_Qi_Thailand_Masters_2020_SemiFinals,2,Smash,01_set2_rally40_ball8_Smash.mp4
1,5.0,00:05:28,9851.0,0,1,B,2,挑球,,,2.0,1.0,790.0,469.0,1.0,9.0,532.0,324.0,,,,,5.0,784.0,511.0,8.0,690.0,358.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally1_ball5_Lift.mp4
5,7.0,00:06:36,11888.0,2,3,A,2,挑球,,,2.0,7.0,598.0,439.0,1.0,8.0,719.0,615.0,,,,,7.0,652.0,426.0,7.0,664.0,506.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally5_ball7_Lift.mp4
5,8.0,00:06:38,11940.0,2,3,B,2,殺球,,,1.0,8.0,719.0,615.0,2.0,6.0,760.0,354.0,,,,,9.0,700.0,622.0,8.0,609.0,364.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally5_ball8_Smash.mp4
6,6.0,00:07:08,12858.0,2,4,A,2,挑球,,,2.0,7.0,580.0,415.0,1.0,5.0,863.0,612.0,,,,,7.0,613.0,411.0,8.0,702.0,540.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally6_ball6_Lift.mp4
7,3.0,00:07:30,13502.0,3,4,B,2,挑球,,,2.0,,,,1.0,3.0,478.0,318.0,,,,,7.0,763.0,505.0,8.0,660.0,373.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally7_ball3_Lift.mp4
7,9.0,00:07:34,13635.0,3,4,B,2,挑球,,,2.0,7.0,758.0,487.0,1.0,8.0,740.0,326.0,,,,,8.0,701.0,512.0,8.0,691.0,363.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally7_ball9_Lift.mp4
7,12.0,00:07:37,13735.0,3,4,A,2,殺球,,,1.0,5.0,503.0,335.0,2.0,6.0,437.0,554.0,,,,,8.0,523.0,341.0,8.0,606.0,571.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally7_ball12_Smash.mp4
7,18.0,00:07:41,13839.0,3,4,A,3,殺球,,,1.0,5.0,472.0,340.0,2.0,5.0,896.0,590.0,對手落地致勝,落地致勝,A,,8.0,538.0,352.0,8.0,618.0,558.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally7_ball18_Smash.mp4
8,14.0,00:08:09,14677.0,4,4,B,2,挑球,,,2.0,1.0,802.0,462.0,1.0,4.0,803.0,324.0,,,,,7.0,739.0,488.0,8.0,629.0,375.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally8_ball14_Lift.mp4
8,19.0,00:08:14,14840.0,4,4,A,2,挑球,,,2.0,7.0,529.0,418.0,1.0,9.0,680.0,619.0,,,,,7.0,562.0,417.0,7.0,693.0,506.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally8_ball19_Lift.mp4
8,20.0,00:08:16,14890.0,4,4,B,2,殺球,,,1.0,9.0,680.0,619.0,2.0,5.0,496.0,369.0,,,,,9.0,665.0,632.0,8.0,602.0,371.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally8_ball20_Smash.mp4
8,29.0,00:08:24,15129.0,4,4,A,2,挑球,,,2.0,1.0,438.0,425.0,1.0,9.0,723.0,631.0,,,,,1.0,472.0,424.0,8.0,509.0,511.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally8_ball29_Lift.mp4
9,4.0,00:08:58,16167.0,5,4,B,3,殺球,1.0,,1.0,6.0,471.0,594.0,2.0,15.0,429.0,339.0,出界,對手出界,A,,8.0,566.0,603.0,8.0,594.0,365.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally9_ball4_Smash.mp4
10,2.0,00:09:17,16710.0,6,4,B,2,挑球,,,2.0,7.0,597.0,484.0,1.0,3.0,495.0,320.0,,,,,8.0,553.0,511.0,8.0,614.0,374.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally10_ball2_Lift.mp4
10,5.0,00:09:19,16796.0,6,4,A,2,挑球,,,2.0,1.0,468.0,409.0,1.0,3.0,851.0,619.0,,,,,1.0,504.0,396.0,8.0,571.0,537.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally10_ball5_Lift.mp4
13,5.0,00:10:08,18258.0,7,6,A,2,挑球,,,2.0,1.0,458.0,431.0,1.0,3.0,814.0,624.0,,,,,1.0,487.0,425.0,8.0,530.0,509.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally13_ball5_Lift.mp4
13,9.0,00:10:12,18376.0,7,6,A,2,殺球,1.0,,1.0,4.0,765.0,323.0,2.0,5.0,863.0,543.0,,,,,8.0,669.0,346.0,8.0,707.0,557.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally13_ball9_Smash.mp4
17,2.0,00:11:47,21236.0,7,10,A,2,挑球,,,2.0,,,,1.0,8.0,508.0,609.0,,,,,7.0,715.0,391.0,8.0,632.0,534.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally17_ball2_Lift.mp4
17,3.0,00:11:49,21279.0,7,10,B,2,殺球,1.0,,1.0,8.0,508.0,609.0,2.0,8.0,611.0,349.0,,,,,9.0,563.0,620.0,8.0,572.0,359.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally17_ball3_Smash.mp4
17,6.0,00:11:51,21344.0,7,10,A,2,挑球,,,2.0,1.0,439.0,408.0,1.0,6.0,473.0,605.0,,,,,1.0,482.0,405.0,8.0,602.0,517.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally17_ball6_Lift.mp4
18,9.0,00:12:19,22188.0,8,10,B,2,挑球,,,2.0,1.0,796.0,475.0,1.0,3.0,522.0,324.0,,,,,8.0,778.0,521.0,8.0,688.0,345.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally18_ball9_Lift.mp4
18,15.0,00:12:25,22369.0,8,10,B,2,挑球,,,2.0,1.0,803.0,501.0,1.0,6.0,803.0,336.0,,,,,8.0,776.0,537.0,8.0,681.0,349.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally18_ball15_Lift.mp4
18,17.0,00:12:27,22424.0,8,10,B,2,挑球,,,2.0,1.0,780.0,470.0,1.0,5.0,476.0,325.0,,,,,8.0,766.0,514.0,8.0,718.0,346.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally18_ball17_Lift.mp4
19,3.0,00:13:06,23580.0,8,11,A,2,挑球,,,2.0,1.0,492.0,415.0,1.0,5.0,836.0,614.0,,,,,7.0,530.0,407.0,8.0,612.0,520.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally19_ball3_Lift.mp4
19,7.0,00:13:10,23700.0,8,11,A,2,殺球,1.0,,1.0,6.0,788.0,338.0,2.0,5.0,826.0,548.0,,,,,8.0,748.0,346.0,8.0,724.0,569.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally19_ball7_Smash.mp4
19,9.0,00:13:11,23745.0,8,11,A,2,挑球,,,2.0,7.0,607.0,414.0,1.0,9.0,784.0,622.0,,,,,7.0,648.0,404.0,8.0,676.0,546.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally19_ball9_Lift.mp4
20,7.0,00:14:34,26240.0,8,12,B,2,挑球,,,2.0,1.0,811.0,482.0,1.0,4.0,805.0,324.0,,,,,8.0,745.0,516.0,8.0,541.0,342.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally20_ball7_Lift.mp4
22,2.0,00:15:20,27628.0,9,13,B,2,挑球,,,2.0,7.0,609.0,491.0,1.0,6.0,757.0,326.0,,,,,8.0,554.0,512.0,8.0,619.0,371.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally22_ball2_Lift.mp4
23,3.0,00:15:41,28240.0,9,14,B,2,挑球,,,2.0,7.0,692.0,457.0,1.0,3.0,483.0,314.0,,,,,7.0,678.0,484.0,8.0,697.0,390.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally23_ball3_Lift.mp4
23,4.0,00:15:43,28295.0,9,14,A,2,殺球,,,1.0,3.0,483.0,314.0,2.0,5.0,798.0,542.0,,,,,5.0,510.0,326.0,8.0,625.0,557.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally23_ball4_Smash.mp4
23,7.0,00:15:45,28375.0,9,14,B,3,殺球,,,1.0,5.0,802.0,606.0,2.0,6.0,832.0,352.0,對手落地致勝,落地致勝,B,,8.0,745.0,612.0,8.0,656.0,355.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally23_ball7_Smash.mp4
24,2.0,00:16:16,29280.0,9,15,A,2,挑球,,,2.0,7.0,588.0,396.0,2.0,6.0,426.0,587.0,,,,,7.0,597.0,396.0,8.0,647.0,532.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally24_ball2_Lift.mp4
24,7.0,00:16:19,29396.0,9,15,B,3,殺球,1.0,,1.0,8.0,590.0,522.0,2.0,8.0,727.0,352.0,對手落地致勝,落地致勝,B,,8.0,652.0,536.0,5.0,512.0,344.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally24_ball7_Smash.mp4
26,5.0,00:17:02,30665.0,10,16,A,2,殺球,,,1.0,9.0,667.0,322.0,2.0,8.0,697.0,524.0,,,,,9.0,659.0,320.0,8.0,649.0,551.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally26_ball5_Smash.mp4
27,12.0,00:17:33,31590.0,11,16,A,2,挑球,,,2.0,1.0,458.0,412.0,1.0,4.0,441.0,617.0,,,,,1.0,501.0,411.0,8.0,666.0,532.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally27_ball12_Lift.mp4
27,13.0,00:17:34,31627.0,11,16,B,3,殺球,1.0,,1.0,4.0,441.0,617.0,2.0,15.0,405.0,357.0,出界,對手出界,A,,9.0,493.0,619.0,8.0,553.0,381.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally27_ball13_Smash.mp4
30,4.0,00:18:35,33471.0,12,18,B,3,殺球,1.0,,1.0,6.0,422.0,572.0,2.0,5.0,440.0,332.0,對手落地致勝,落地致勝,B,,6.0,468.0,591.0,8.0,536.0,354.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally30_ball4_Smash.mp4
31,3.0,00:18:57,34126.0,12,19,B,2,挑球,,,2.0,7.0,680.0,458.0,1.0,3.0,491.0,317.0,,,,,7.0,649.0,474.0,7.0,646.0,394.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally31_ball3_Lift.mp4
31,5.0,00:19:01,34232.0,12,19,B,2,殺球,,,1.0,6.0,397.0,611.0,2.0,8.0,754.0,366.0,,,,,4.0,417.0,618.0,8.0,586.0,359.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally31_ball5_Smash.mp4
33,3.0,00:19:43,35498.0,12,21,B,2,殺球,1.0,,1.0,4.0,425.0,622.0,2.0,5.0,482.0,368.0,,,,,9.0,551.0,617.0,8.0,571.0,381.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Smash,02_set1_rally33_ball3_Smash.mp4
33,7.0,00:19:46,35607.0,12,21,B,2,挑球,,,2.0,5.0,869.0,514.0,1.0,8.0,742.0,343.0,,,,,5.0,807.0,542.0,8.0,702.0,339.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,Lift,02_set1_rally33_ball7_Lift.mp4
1,3.0,00:21:49,39296.0,0,1,B,2,挑球,,,2.0,7.0,584.0,404.0,1.0,6.0,391.0,607.0,,,,,7.0,614.0,400.0,8.0,626.0,527.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Lift,02_set2_rally1_ball3_Lift.mp4
2,5.0,00:22:10,39913.0,0,2,B,2,殺球,,,1.0,3.0,482.0,321.0,2.0,6.0,420.0,557.0,,,,,5.0,517.0,327.0,8.0,654.0,551.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Smash,02_set2_rally2_ball5_Smash.mp4
3,4.0,00:22:30,40511.0,0,3,A,2,殺球,1.0,,1.0,6.0,453.0,571.0,2.0,8.0,702.0,355.0,,,,,8.0,496.0,577.0,8.0,556.0,348.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Smash,02_set2_rally3_ball4_Smash.mp4
3,9.0,00:22:35,40657.0,0,3,B,3,殺球,,,1.0,8.0,551.0,328.0,2.0,6.0,397.0,583.0,對手落地致勝,落地致勝,B,,8.0,534.0,330.0,8.0,667.0,586.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Smash,02_set2_rally3_ball9_Smash.mp4
4,8.0,00:23:01,41436.0,1,3,A,2,挑球,,,2.0,1.0,809.0,467.0,1.0,9.0,708.0,318.0,,,,,7.0,737.0,483.0,8.0,598.0,374.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Lift,02_set2_rally4_ball8_Lift.mp4
4,16.0,00:23:07,41627.0,1,3,A,2,殺球,1.0,,1.0,8.0,542.0,554.0,2.0,8.0,542.0,351.0,,,,,8.0,683.0,543.0,8.0,647.0,357.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Smash,02_set2_rally4_ball16_Smash.mp4
4,18.0,00:23:08,41660.0,1,3,A,3,殺球,,,1.0,8.0,723.0,550.0,2.0,5.0,476.0,328.0,對手落地致勝,落地致勝,A,,8.0,634.0,560.0,8.0,604.0,361.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Smash,02_set2_rally4_ball18_Smash.mp4
5,2.0,00:23:39,42583.0,2,3,B,2,挑球,,,2.0,8.0,640.0,386.0,1.0,8.0,488.0,596.0,,,,,8.0,676.0,390.0,8.0,647.0,531.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Lift,02_set2_rally5_ball2_Lift.mp4
5,3.0,00:23:40,42614.0,2,3,A,2,殺球,1.0,,1.0,8.0,488.0,596.0,2.0,5.0,471.0,349.0,,,,,8.0,567.0,596.0,8.0,594.0,365.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Smash,02_set2_rally5_ball3_Smash.mp4
5,6.0,00:23:42,42681.0,2,3,B,2,挑球,,,2.0,1.0,439.0,410.0,1.0,6.0,444.0,591.0,,,,,1.0,494.0,413.0,8.0,536.0,527.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Lift,02_set2_rally5_ball6_Lift.mp4
5,7.0,00:23:44,42723.0,2,3,A,3,殺球,1.0,,1.0,6.0,444.0,591.0,2.0,6.0,824.0,354.0,對手落地致勝,落地致勝,A,,6.0,469.0,593.0,8.0,584.0,362.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Smash,02_set2_rally5_ball7_Smash.mp4
7,3.0,00:24:19,43774.0,3,4,A,3,挑球,,,2.0,1.0,831.0,479.0,2.0,13.0,625.0,295.0,出界,對手出界,B,,7.0,777.0,502.0,8.0,686.0,386.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Lift,02_set2_rally7_ball3_Lift.mp4
8,3.0,00:24:33,44192.0,4,4,B,3,挑球,,,2.0,7.0,562.0,419.0,2.0,14.0,939.0,628.0,出界,對手出界,A,,7.0,607.0,414.0,8.0,621.0,517.0,0,2,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,Lift,02_set2_rally8_ball3_Lift.mp4
